Price	sqft	beds	bath	age	stories	vacant	sqrt_Price	tr2_Price	sqrt_sqft	p_	lclm_	uclm_	lcl_	ucl_	cookd_	R_
76	1389	3	2	21	1	1	8.717797887	4.235823584	37.26929031	95.69816707	92.99030553	98.40602861	37.23754788	154.1587863	0.000473994	-19.69816707
74	751	2	1	0	1	1	8.602325267	4.198336454	27.40437921	46.04212479	41.26525874	50.81899083	-12.55079229	104.6350419	0.00299864	27.95787522
68	1154	3	2	16	1	1	8.246211251	4.081655102	33.9705755	77.40793206	74.10263259	80.71323153	18.91659521	135.8992689	0.000161434	-9.407932057
124	2226	4	3	16	2	1	11.13552873	4.986630952	47.18050445	160.842536	157.0290269	164.6560452	102.320281	219.3647911	0.003302624	-36.84253602
99.5	2100	3	2	57	1	1	9.974968672	4.633839923	45.82575695	151.0358568	147.6505971	154.4211165	92.53994701	209.5317666	0.005083061	-51.53585682
89	1224	3	2	35	1	1	9.433981132	4.464745096	34.98571137	82.85608717	79.75812362	85.95405071	24.37610034	141.336074	6.04351E-05	6.143912833
149.111	1440	3	2	0	1	1	12.21110151	5.302775335	37.94733192	99.66753722	97.04492746	102.290147	41.21080481	158.1242696	0.002800511	49.44346278
142.5	2436	4	4	22	2	1	11.93733639	5.223219634	49.35585072	177.1870013	172.5767738	181.7972289	118.6074343	235.7665684	0.004295434	-34.68700134
150.5	1723	3	2	4	1	1	12.26784415	5.319189957	41.50903516	121.69365	119.151225	124.2360751	63.24046014	180.1468399	0.000893139	28.80634998
105	1849	4	2	16	1	1	10.24695077	4.71769398	43	131.5003292	128.7747925	134.225866	73.03888866	189.9617698	0.000869159	-26.50032921
168	2120	4	3	7	2	1	12.9614814	5.517848353	46.04345773	152.5924726	149.1425364	156.0424087	94.09278418	211.092161	0.00047198	15.40752743
77	1176	3	1	42	1	1	8.774964387	4.254320865	34.2928564	79.12020938	75.88227707	82.35814168	20.63264072	137.607778	7.87E-06	-2.120209377
73	1086	2	2	12	1	1	8.544003745	4.179339196	32.95451411	72.11543852	68.59067925	75.64019779	13.61128987	130.6195872	1.62E-06	0.884561477
158.5	1551	2	2	0	1	1	12.58967831	5.411816829	39.38273734	108.3067546	105.798776	110.8147332	49.85505285	166.7584564	0.002638398	50.19324539
89	1642	3	1	71	1	1	9.433981132	4.464745096	40.52159918	115.3893563	112.8958343	117.8828782	56.938273	173.8404395	0.000720888	-26.38935625
76	1120	3	2	1	1	1	8.717797887	4.235823584	33.46640106	74.76168529	71.34866732	78.17470326	16.26416249	133.2592081	2.98E-06	1.23831471
62	1932	3	2	20	1	1	7.874007874	3.95789161	43.95452195	137.9602846	135.0532666	140.8673025	79.49010211	196.430467	0.008128721	-75.96028456
124.7	2117	4	3	16	2	1	11.16691542	4.995996796	46.01086828	152.3589802	148.9188333	155.7991271	93.85986831	210.8580921	0.001512322	-27.6589802
85.5	1124	2	1	48	1	1	9.246621005	4.405434058	33.52610923	75.07300844	71.67287955	78.47313733	16.57623624	133.5697806	0.000209922	10.42699156
90	1457	3	2	20	1	1	9.486832981	4.481404747	38.17066937	100.9906606	98.39212657	103.5891946	42.53500338	159.4463178	0.000135839	-10.9906606
102.5	1387	3	2	18	1	1	10.12422837	4.679950812	37.2424489	95.54250549	92.83091954	98.25409145	37.08171367	154.0032973	5.92961E-05	6.957494507
285	2640	4	2	0	1	1	16.88194302	6.580844365	51.38093032	193.064482	187.6186715	198.5102924	134.4132387	251.7157252	0.042313288	91.93551805
115	1760	3	2	7	1	1	10.7238053	4.862944131	41.95235393	124.5733892	121.9900258	127.1567525	66.11840435	183.0283739	0.00010186	-9.57338915
113	1694	3	2	11	1	1	10.63014581	4.834588127	41.15823126	119.4365572	116.9181986	121.9549158	60.98440914	177.8887052	0.000043748	-6.43655719
56.5	980	2	1	55	1	1	7.516648189	3.837215139	31.30495169	63.86537507	59.970286	67.76046414	5.337747403	122.3930027	0.000137751	-7.365375071
90	1183	3	2	38	1	1	9.486832981	4.481404747	34.39476704	79.66502489	76.44811993	82.88192985	21.17861656	138.1514332	0.000184473	10.33497511
66	1410	3	2	17	1	1	8.124038405	4.041240021	37.54996671	97.3326136	94.66215516	100.003072	38.87371496	155.7915122	0.001166223	-31.3326136
145	2703	5	3	16	2	1	12.04159458	5.253587873	51.99038373	197.9678216	192.255831	203.6798121	139.2912648	256.6443783	0.01547917	-52.96782155
98	1496	3	2	30	1	1	9.899494937	4.610436292	38.67815921	104.0260613	101.4740626	106.57806	45.57245424	162.4796684	0.000039381	-6.02606131
99.5	1148	3	2	15	1	1	9.974968672	4.633839923	33.88214869	76.94094733	73.61694849	80.26494617	18.44855082	135.4333439	0.000938817	22.55905267
105	1816	4	2	16	1	1	10.24695077	4.71769398	42.61455151	128.9319132	126.2659269	131.5978996	70.47321872	187.3906078	0.000678081	-23.93191323
87.5	1700	3	2	44	1	1	9.354143467	4.439520009	41.23105626	119.9035419	117.380795	122.4262889	61.45120463	178.3558792	0.001112637	-32.40354191
74.5	1258	3	2	5	1	1	8.631338251	4.20777095	35.4682957	85.50233393	82.49711	88.50755787	27.02718663	143.9774812	0.000182316	-11.00233393
75.5	1154	3	2	16	1	1	8.689073599	4.226514052	33.9705755	77.40793206	74.10263259	80.71323153	18.91659521	135.8992689	6.64E-06	-1.907932057
95	1288	2	1	66	1	1	9.746794345	4.562902635	35.88871689	87.83725755	84.90898814	90.76552697	29.36601468	146.3085004	7.33442E-05	7.162742448
76.4	852	2	1	47	1	1	8.740709353	4.243241854	29.18903904	53.9030343	49.5260917	58.2799769	-4.658634974	112.4647036	0.001626602	22.4969657
159.45	2243	4	2	15	1	1	12.62735127	5.422607552	47.36032095	162.1656594	158.2909985	166.0403203	103.6393877	220.6919311	1.85289E-05	-2.7156594
106.8	1677	3	2	32	2	1	10.33440855	4.744499635	40.95119046	118.1134338	115.6058116	120.621056	59.66174734	176.5651203	0.000134003	-11.3134338
197.5	2117	4	3	4	2	1	14.05346932	5.823566423	46.01086828	152.3589802	148.9188333	155.7991271	93.85986831	210.8580921	0.004028235	45.1410198
93	1524	4	2	12	1	1	9.643650761	4.530654896	39.03844259	106.2053234	103.678973	108.7316737	47.75283044	164.6578163	0.000185315	-13.20532335
149.99	2348	4	3	0	2	1	12.24704046	5.31317477	48.45616576	170.3378921	166.0714591	174.6043251	111.7843787	228.8914055	0.001263618	-20.34789206
145.5	1705	3	2	23	1	1	12.06233808	5.259619552	41.29164564	120.2926959	117.7660551	122.8193366	61.84019038	178.7452013	0.000675408	25.20730415
106	1623	3	2	19	1	1	10.29563014	4.732623491	40.28647416	113.9105713	111.4201402	116.4010024	55.45961981	172.3615228	6.46167E-05	-7.91057129
144.95	1724	3	3	0	2	1	12.03951826	5.252983942	41.52107898	121.7714808	119.2280985	124.3148632	63.31824928	180.2247123	0.000578685	23.1785192
90	1385	2	2	6	1	1	9.486832981	4.481404747	37.21558813	95.38684392	92.67150581	98.10218203	36.92587794	153.8478099	3.56447E-05	-5.386843918
82	1171	3	2	37	1	1	9.055385138	4.344481486	34.21987727	78.73105544	75.4779812	81.98412968	20.24264656	137.2194643	1.88756E-05	3.268944559
116	1797	3	2	16	1	1	10.77032961	4.876998961	42.39103679	127.4531283	124.817857	130.0883996	68.99582645	185.9104301	0.000151729	-11.45312828
69	1118	3	2	16	1	1	8.306623863	4.10156593	33.436507	74.60602372	71.1865403	78.02550713	16.10812334	133.1039241	0.000061378	-5.606023715
54	1280	3	2	0	1	1	7.348469228	3.77976315	35.77708764	87.21461125	84.26628969	90.16293282	28.74236073	145.6868618	0.001598908	-33.21461125
55	938	2	1	10	1	1	7.416198487	3.802952461	30.62678566	60.59648201	56.54690668	64.64605734	2.05837013	119.1345939	0.000086027	-5.596482006
92.9	1832	4	2	21	1	1	9.638464608	4.529030423	42.80186912	130.1772058	127.4833076	132.871104	71.71723175	188.6371799	0.001679956	-37.27720583
146	1551	3	2	0	1	1	12.08304597	5.265637428	39.38273734	108.3067546	105.798776	110.8147332	49.85505285	166.7584564	0.001487911	37.69324539
104.5	1667	3	2	13	1	1	10.22252415	4.710193659	40.82891133	117.3351259	114.8326378	119.8376141	58.88365949	175.7865924	0.000171767	-12.83512593
94	1885	3	2	17	1	1	9.695359715	4.546835944	43.41658669	134.3022376	131.5032752	137.1011999	75.83732781	192.7671473	0.002120551	-40.30223756
94	1791	3	2	91	2	1	9.695359715	4.546835944	42.32020794	126.9861436	124.3600096	129.6122776	68.52925293	185.4430342	0.001249838	-32.98614355
113.5	1681	3	2	24	1	1	10.65363788	4.841708297	41	118.424757	115.9148354	120.9346785	59.9729718	176.8765421	2.54387E-05	-4.92475695
115	1501	3	2	11	1	1	10.7238053	4.862944131	38.74274126	104.4152152	101.868281	106.9621495	45.96182906	162.8686014	0.000121019	10.58478476
65.101	764	2	1	75	1	1	8.068519071	4.022807211	27.64054992	47.05392502	42.32933539	51.77851465	-11.53475331	105.6426034	0.001221924	18.04707498
110	1695	3	2	15	1	1	10.48808848	4.791419857	41.1703777	119.514388	116.9953196	122.0334564	61.06220934	177.9665666	0.000095644	-9.51438797
78	1415	3	2	15	1	1	8.831760866	4.272658682	37.61648575	97.72176754	95.05974759	100.3837875	39.26325377	156.1802813	0.000459113	-19.72176754
87.95	1600	3	2	16	1	1	9.378166132	4.447117605	40	112.1204632	109.6294519	114.6114745	53.66948698	170.5714394	0.000603534	-24.17046318
162.95	2125	4	3	0	2	1	12.76518703	5.461996971	46.09772229	152.9816265	149.5153078	156.4479452	94.48096969	211.4822833	0.000199457	9.9683735
84.9	1064	3	2	0	1	1	9.2141196	4.395104749	32.61901286	70.4031612	66.80413071	74.00219169	11.89449089	128.9118315	0.000455011	14.4968388
83.5	1064	3	1	43	1	1	9.137833441	4.370812319	32.61901286	70.4031612	66.80413071	74.00219169	11.89449089	128.9118315	0.000371371	13.0968388
165	1700	3	2	60	2	1	12.84523258	5.484806552	41.23105626	119.9035419	117.380795	122.4262889	61.45120463	178.3558792	0.00215503	45.09645809
97	1552	3	2	16	1	1	9.848857802	4.594700892	39.39543121	108.3845854	105.8771653	110.8920055	49.9329076	166.8362632	0.000135672	-11.38458539
101	1446	3	2	7	1	1	10.04987562	4.657009508	38.02630668	100.1345219	97.52066566	102.7483782	41.6781816	158.5908623	8.52E-07	0.86547806
77	1072	2	1	69	1	1	8.774964387	4.254320865	32.74141109	71.0258075	67.4539556	74.5976594	12.51880273	129.5328123	7.61026E-05	5.974192499
100	1999	2	2	84	2	1	10	4.641588834	44.71017781	143.1749473	140.092743	146.2571516	84.6957932	201.6541014	0.002953983	-43.17494731
127	1426	3	1	0	1	1	11.26942767	5.026525695	37.76241518	98.5779062	95.93380361	101.2220088	40.12020559	157.0356068	0.000940697	28.4220938
78	1324	3	2	22	1	1	8.831760866	4.272658682	36.3868108	90.63916589	87.79666577	93.48166602	32.17215564	149.1061762	0.000215128	-12.63916589
90.25	2457	4	3	84	2	1	9.5	4.485550359	49.56813493	178.8214479	174.1274632	183.5154325	120.2352296	237.4076662	0.029046876	-88.57144788
76	1175	3	1	43	1	1	8.717797887	4.235823584	34.278273	79.04237859	75.801426	82.28333118	20.55464265	137.5301145	1.62274E-05	-3.04237859
89	1350	3	2	0	1	1	9.433981132	4.464745096	36.74234614	92.66276636	89.87739721	95.44813552	34.1985058	151.1270269	1.73445E-05	-3.662766363
96.5	1455	3	2	5	1	1	9.823441352	4.586792613	38.14446225	100.834999	98.23374956	103.4362485	42.37922104	159.290777	2.11771E-05	-4.33499903
75	1101	3	1	46	1	1	8.660254038	4.217163327	33.18132005	73.28290033	69.80791005	76.75789061	14.78172907	131.7840716	5.95E-06	1.717099668
128	1686	3	2	20	1	1	11.3137085	5.0396842	41.06093034	118.8139109	116.3009184	121.3269034	60.36199379	177.265828	8.87263E-05	9.18608911
78.5	1455	3	2	13	1	1	8.860022573	4.281768856	38.14446225	100.834999	98.23374956	103.4362485	42.37922104	159.290777	0.00056216	-22.33499903
80	1201	3	2	27	1	1	8.94427191	4.30886938	34.6554469	81.06597906	77.90220032	84.22975779	22.58246876	139.5494894	1.90E-06	-1.065979059
89.9	1064	3	2	0	1	1	9.481561053	4.479744352	32.61901286	70.4031612	66.80413071	74.00219169	11.89449089	128.9118315	0.000823007	19.4968388
111.999	1440	3	2	0	1	1	10.582958	4.820270182	37.94733192	99.66753722	97.04492746	102.290147	41.21080481	158.1242696	0.0001742	12.33146278
91.5	1457	3	2	20	1	1	9.565563235	4.506164391	38.17066937	100.9906606	98.39212657	103.5891946	42.53500338	159.4463178	0.000101291	-9.4906606
65	1195	3	2	23	2	1	8.062257748	4.020725759	34.56877204	80.59899434	77.41766059	83.78032809	22.11453173	139.0834569	0.000410953	-15.59899434
67.95	1092	3	2	24	1	1	8.243178998	4.080654451	33.04542328	72.58242325	69.07765853	76.08718796	14.07947582	131.0853707	0.000044042	-4.632423246
86	1291	3	2	6	1	1	9.273618496	4.414004962	35.93048845	88.07074991	85.14990959	90.99159024	29.59987862	146.5416212	6.10E-06	-2.070749914
208.55	2951	3	3	16	1	1	14.44126033	5.930209889	54.32310742	217.2698568	210.4847351	224.0549785	158.4791317	276.0605819	0.000596675	-8.71985679
83.25	1226	3	2	20	1	1	9.124143795	4.366445871	35.0142828	83.01174874	79.9193942	86.10410328	24.53205878	141.4914387	9.05E-08	0.238251259
178.71	2215	4	2	57	2	1	13.36824596	5.63269564	47.0637865	159.9863974	156.2120752	163.7607195	101.4666828	218.5061119	0.000835394	18.72360264
139.86	1677	3	2	28	1	1	11.82624201	5.190762693	40.95119046	118.1134338	115.6058116	120.621056	59.66174734	176.5651203	0.000495116	21.7465662
94.35	1486	3	2	26	1	1	9.713392816	4.55247219	38.54867054	103.2477534	100.6850033	105.8105036	44.79367599	161.7018309	8.65857E-05	-8.89775343
211.455	2636	4	3	17	2	1	14.54149236	5.957617999	51.34199061	192.7531588	187.324139	198.1821787	134.1034722	251.4028454	0.001740002	18.7018412
140.97	1919	4	2	14	1	1	11.87307879	5.204458701	43.80639223	136.9484843	134.072661	139.8243076	78.47984451	195.4171241	2.22952E-05	4.02151568
127.65	1784	3	2	27	1	1	11.29822995	5.035086544	42.23742416	126.441328	123.8255067	129.0571494	67.9848998	184.8977563	1.66E-06	1.20867196
88.245	1540	3	2	7	1	1	9.393880987	4.452084198	39.24283374	107.450616	104.9359165	109.9653154	48.99862543	165.9026065	0.000388364	-19.20561595
88.7445	1054	3	2	3	1	1	9.420429927	4.460468557	32.46536616	69.62485333	65.99158319	73.25812347	11.11406686	128.1356398	0.000806719	19.11964667
75.48	1142	2	2	44	1	1	8.687922652	4.226140817	33.7934905	76.47396261	73.13112888	79.81679634	17.98049273	134.9674325	1.84E-06	-0.99396261
118.77	1266	3	2	23	1	1	10.89816498	4.91551379	35.58089375	86.12498023	83.14074092	89.10921955	27.65090764	144.5990528	0.001582599	32.64501977
92.15	1377	3	2	16	2	1	9.599479153	4.516809558	37.10795063	94.76419762	92.03357582	97.49481942	36.30251977	153.2258755	8.49E-06	-2.61419762
108.252	1662	4	3	7	2	1	10.40442214	4.765904215	40.76763422	116.945972	114.4457203	119.4462237	58.49460127	175.3973427	7.86676E-05	-8.69397199
50.343	1200	3	2	59	1	1	7.095280121	3.692436461	34.64101615	80.98814827	77.82145455	84.154842	22.5044802	139.4718163	0.001571419	-30.64514827
57.133	1098	3	2	19	1	1	7.558637443	3.851492085	33.13608305	73.04940797	69.56452219	76.53429375	14.54764808	131.5511679	0.000514002	-15.91640797
58.2	1146	4	2	16	1	1	7.628892449	3.87532082	33.85262176	76.78528576	73.45502357	80.11554795	18.29253298	135.2780385	0.000639622	-18.58528576
57.23	777	2	1	49	1	1	7.565051223	3.853670531	27.87471973	48.06572526	43.39319047	52.73826004	-10.51877835	106.6502289	0.000308091	9.164274745
67.9	1159	3	2	22	1	1	8.24014563	4.079653309	34.04408906	77.79708599	74.50726414	81.08690785	19.30662173	136.2875503	0.000176978	-9.897085994
87.203	1074	3	2	2	1	1	9.338254655	4.434491315	32.77193922	71.18146908	67.61638166	74.74655649	12.67487688	129.6880613	0.000545243	16.02153093
174.6	2873	5	4	5	2	1	13.21362933	5.589179787	53.60037313	211.1990554	204.7551251	217.6429857	152.4467302	269.9513806	0.009455422	-36.59905538
80.995	1050	3	2	7	1	1	8.999722218	4.326659681	32.40370349	69.31353018	65.66648301	72.96057736	10.8018866	127.8251738	0.000303439	11.68146982
102.33985	1681	3	2	18	1	1	10.11631603	4.677512162	41	118.424757	115.9148354	120.9346785	59.9729718	176.8765421	0.00027137	-16.08490695
186.24	1722	2	2	2	1	1	13.64697769	5.710721587	41.49698784	121.6158192	119.0743431	124.1572954	63.16267062	180.0689678	0.004491666	64.62418077
68.87	917	3	1	39	1	1	8.298795093	4.098988448	30.28200786	58.96203547	54.83381198	63.09025896	0.418430265	117.5056407	0.000280314	9.907964527
80.51	1494	3	2	56	1	1	8.972736483	4.318006339	38.65229618	103.8703997	101.316317	106.4244825	45.41670164	162.3240978	0.000592778	-23.36039973
88.755	1427	3	2	16	1	1	9.420987209	4.460644467	37.77565354	98.65573698	96.01321864	101.2982553	40.19810801	157.113366	0.000114012	-9.900736984
96.03	1723	3	2	41	1	1	9.799489783	4.579333885	41.50903516	121.69365	119.151225	124.2360751	63.24046014	180.1468399	0.000708891	-25.66365002
155.9275	1741	3	2	2	1	1	12.48709334	5.382378545	41.72529209	123.0946042	120.5336699	125.6555385	64.64060633	181.5486021	0.001177297	32.83289581
75.369	1050	3	2	6	1	1	8.681532123	4.224068163	32.40370349	69.31353018	65.66648301	72.96057736	10.8018866	127.8251738	8.15401E-05	6.055469819
80.413	1103	3	2	12	1	1	8.967329591	4.316271503	33.21144381	73.43856191	69.97015217	76.90697165	14.93778116	131.9393427	9.77568E-05	6.974438094
101.85	1010	3	1	57	1	1	10.0920761	4.670037248	31.78049716	66.20029869	62.4130561	69.98754128	7.679749409	124.720848	0.003049422	35.64970131
97	2318	4	3	18	2	1	9.848857802	4.594700892	48.14561247	168.0029685	163.8507388	172.1551981	109.4576655	226.5482714	0.014565207	-71.00296845
130.465	2158	3	2	45	1	1	11.42212765	5.071829821	46.4542786	155.5500425	151.9735715	159.1265135	97.04275553	214.0573294	0.001345246	-25.08504248
86.233	1090	2	1	52	1	1	9.286172516	4.417987659	33.01514804	72.42676167	68.91534485	75.93817849	13.92341536	130.930108	0.000392699	13.80623833
72.75	1441	3	2	26	1	1	8.529361055	4.174562805	37.96050579	99.74536801	97.1242364	102.3664996	41.2887019	158.2020341	0.000833885	-26.99536801
98.94	1665	3	2	46	1	1	9.946858801	4.625130262	40.80441153	117.1794644	114.6778973	119.6810314	58.72803735	175.6308914	0.000346611	-18.23946436
98.94	1292	3	2	7	1	1	9.946858801	4.625130262	35.94440151	88.1485807	85.23020567	91.06695574	29.67783251	146.6193289	0.000165352	10.7914193
74.69	987	2	1	68	1	1	8.642337647	4.211344989	31.41655615	64.41019058	60.54046067	68.27992049	5.884245129	122.936136	0.000264821	10.27980942
111.0165	2246	4	3	14	2	1	10.53643678	4.806133652	47.39198244	162.3991518	158.5136271	166.2846764	103.8721598	220.9261437	0.006670904	-51.38265176
82.45	1301	3	2	47	1	1	9.080198236	4.352414215	36.06937759	88.84905779	85.95261834	91.74549723	30.37940033	147.3187152	5.72663E-05	-6.399057787
147.44	2382	5	3	8	2	1	12.14248739	5.282892508	48.80573737	172.9841388	168.5863441	177.3819336	114.4209074	231.5473703	0.002117342	-25.54413883
107.67	1658	3	2	3	1	1	10.37641557	4.757347815	40.71854614	116.6346488	114.1360272	119.1332705	58.18334782	175.0859499	8.35329E-05	-8.96464884
77.5515	1038	3	1	35	1	1	8.806332949	4.264453673	32.21800739	68.37956073	64.69091091	72.06821056	9.865309314	126.8938122	0.000191394	9.171939267
141.62	2155	4	3	18	2	1	11.90042016	5.212445535	46.42197755	155.3165501	151.7502337	158.8828665	96.80988303	213.8232172	0.000398755	-13.69655012
65.96	1152	3	2	12	1	1	8.121576202	4.040423444	33.9411255	77.25227048	73.94075309	80.56378788	18.76058194	135.743959	0.00023346	-11.29227048
77.6	1919	4	2	38	1	1	8.809086218	4.265342471	43.80639223	136.9484843	134.072661	139.8243076	78.47984451	195.4171241	0.004855693	-59.34848432
225.33	2222	4	3	12	2	1	15.01099597	6.085174064	47.138095	160.5312129	156.7319889	164.3304368	102.009887	219.0525388	0.010139259	64.79878713
141.525	2184	4	3	18	2	1	11.89642804	5.211279755	46.73328578	157.573643	153.9080506	161.2392354	99.06084051	216.0864454	0.000578619	-16.04864295
85.47	1223	3	1	49	1	1	9.244998648	4.404918742	34.9714169	82.77825638	79.67748135	85.87903141	24.29812054	141.2583922	1.16214E-05	2.691743621
124.32	1962	4	3	7	2	1	11.14988789	4.990916843	44.29446918	140.2952082	137.3126239	143.2777925	81.82122002	198.7691963	0.00037857	-15.97520818
98.79	1339	3	2	35	1	1	9.939315872	4.622791739	36.59234893	91.8066277	88.99760074	94.61565467	33.34123526	150.2720202	6.41288E-05	6.983372297
77.7	1157	3	2	15	1	1	8.814760348	4.267173876	34.0147027	77.64142442	74.34542309	80.93742575	19.15061227	136.1322366	6.22E-09	0.058575581
62.16	1441	3	2	2	1	1	7.884161338	3.961293323	37.96050579	99.74536801	97.1242364	102.3664996	41.2887019	158.2020341	0.001616462	-37.58536801
63.27	1010	3	1	22	1	1	7.95424415	3.984733474	31.78049716	66.20029869	62.4130561	69.98754128	7.679749409	124.720848	0.000020603	-2.93029869
83.583	1540	3	2	7	1	1	9.142373871	4.372260053	39.24283374	107.450616	104.9359165	109.9653154	48.99862543	165.9026065	0.000599792	-23.86761595
111.1776	1621	3	2	19	1	1	10.54407891	4.808457312	40.26164428	113.7549097	111.2646162	116.2452032	55.3039641	172.2058553	6.86E-06	-2.57730971
93.129	1567	3	2	31	1	1	9.650336782	4.532748747	39.58535083	109.5520472	107.0519496	112.0521448	51.10068306	168.0034113	0.000280681	-16.4230472
122.1	1682	4	2	22	1	1	11.04988688	4.961030396	41.01219331	118.5025877	115.9920694	121.013106	60.05077696	176.9543985	1.35804E-05	3.59741226
96.57	1373	3	2	44	1	1	9.827003613	4.587901414	37.05401463	94.45287447	91.71444741	97.19130153	35.99083153	152.9149174	5.60E-06	2.117125529
117.549	1518	3	2	15	1	1	10.84200166	4.898611296	38.96151948	105.7383386	103.2070516	108.2696256	47.28563214	164.1910451	0.000148821	11.81066137
116.55	1671	3	2	18	1	1	10.79583253	4.884694712	40.87786687	117.6464491	115.1420129	120.1508853	59.19489921	176.097999	1.26E-06	-1.09644908
77.7	1489	3	3	6	2	1	8.814760348	4.267173876	38.58756276	103.4812458	100.9218078	106.0406838	45.02731347	161.9351781	0.000725046	-25.78124579
94.35	1479	3	2	12	1	1	9.713392816	4.55247219	38.45776905	102.7029379	100.1321724	105.2737034	44.24850852	161.1573673	7.67869E-05	-8.35293792
124.32	1380	3	2	18	1	1	11.14988789	4.990916843	37.14835124	94.99768998	92.27285089	97.72252907	36.53628195	153.459098	0.001063579	29.32231002
70.56825	969	3	2	19	1	1	8.400491057	4.13240726	31.12876483	63.00923641	59.07406648	66.94440634	4.478927648	121.5395452	0.000148118	7.559013589
86.58	1077	3	2	12	1	1	9.304837452	4.423905695	32.81767816	71.41496144	67.85999784	74.96992504	12.90898527	129.9209376	0.000485714	15.16503856
142.08	1997	4	3	19	2	1	11.91973154	5.218083	44.68780594	143.0192857	139.9426374	146.095934	84.5404242	201.4981473	1.39E-06	-0.93928573
144.3	1705	3	2	30	1	1	12.0124935	5.245120182	41.29164564	120.2926959	117.7660551	122.8193366	61.84019038	178.7452013	0.000612632	24.00730415
97.125	1460	3	2	42	1	1	9.855201672	4.596673714	38.20994635	101.224153	98.62963296	103.818673	42.76867405	159.6796319	1.88372E-05	-4.09915296
80.475	1007	2	1	47	1	1	8.970785919	4.317380528	31.73326331	65.96680633	62.16887904	69.76473362	7.445564601	124.4880481	0.000507926	14.50819367
116.55	2129	4	3	18	1	1	10.79583253	4.884694712	46.14108798	153.2929497	149.8134651	156.7724342	94.79151125	211.7943881	0.002730647	-36.74294965
68.82	1283	3	2	4	1	1	8.295782061	4.097996245	35.81898938	87.44810362	84.50734245	90.38886478	28.97623382	145.9199734	0.000500335	-18.62810362
174.27	2165	3	3	18	2	1	13.20113632	5.585656319	46.5295605	156.094858	152.4945876	159.6951284	97.58611139	214.6036046	0.000715702	18.17514201
167.61	1780	3	3	2	2	1	12.94642808	5.513575281	42.19004622	126.1300049	123.5199069	128.7401029	67.67383248	184.5861773	0.00195221	41.47999511
140.415	1684	3	2	21	1	1	11.84968354	5.197619719	41.03656906	118.6582493	116.1465114	121.1699873	60.20638613	177.1101125	0.000497214	21.75675069
137.64	1998	4	3	20	2	1	11.7320075	5.163151731	44.69899328	143.0971165	140.0176926	146.1765405	84.61810889	201.5761242	4.71067E-05	-5.45711652
155.4	2535	4	3	7	2	1	12.46595363	5.37630219	50.3487835	184.8922493	179.8822408	189.9022578	126.2798644	243.5046342	0.003675427	-29.49224928
57.72	803	2	1	2	1	1	7.597367965	3.864637593	28.33725463	50.08932572	45.52020567	54.65844578	-8.487020524	108.665672	0.000204138	7.630674276
134.865	2054	5	2	21	1	1	11.61313911	5.128217294	45.32107677	147.4556406	144.2135887	150.6976925	88.96784374	205.9434375	0.000278109	-12.59064061
101.343	1439	3	2	17	1	1	10.06692605	4.662275348	37.93415348	99.58970643	96.96561087	102.213802	41.13290735	158.0465055	3.53E-06	1.753293569
76.035	1313	3	2	52	1	1	8.719805044	4.236473721	36.23534186	89.78302723	86.91511656	92.65093791	31.31477608	148.2512784	0.000259124	-13.74802723
58.164	811	2	1	25	1	1	7.626532633	3.87452162	28.47806173	50.71197202	46.17447778	55.24946627	-7.861915809	109.2858599	0.000191973	7.452027978
162.06	2018	4	3	20	2	1	12.73027887	5.452034703	44.92215489	144.6537323	141.5178179	147.7896466	86.17172272	203.1357418	0.000497103	17.40626774
113.1645	1710	3	2	46	1	1	10.63788043	4.836932977	41.35214626	120.6818498	118.1511009	123.2125986	62.2291666	179.134533	6.02641E-05	-7.51734978
82.695	1131	3	2	19	1	1	9.093679123	4.356721015	33.63034344	75.61782395	72.24011517	78.99553273	17.12235064	134.1132973	9.54275E-05	7.07717605
122.0445	1690	3	2	19	1	1	11.04737525	4.960278611	41.10960958	119.125234	116.6096279	121.6408401	60.67320451	177.5772636	8.98E-06	2.91926596
159.5625	2226	3	2	23	1	1	12.6318051	5.423882559	47.18050445	160.842536	157.0290269	164.6560452	102.320281	219.3647911	3.99E-06	-1.28003602
105.45	1351	4	2	15	1	1	10.26888504	4.724423938	36.7559519	92.74059715	89.95734062	95.52385369	34.2764372	151.2047571	0.000208512	12.70940285
98.235	1491	3	2	33	1	1	9.911357122	4.614118563	38.61346915	103.6369074	101.0796363	106.1941785	45.18306988	162.0907449	3.17771E-05	-5.40190737
135.42	1818	4	3	9	2	1	11.63700993	5.135242258	42.63801121	129.0875748	126.4182005	131.7569491	70.62872568	187.5464239	4.75964E-05	6.33242519
74.3145	963	3	1	20	1	1	8.620585827	4.204275691	31.0322413	62.54225169	58.58510322	66.49940015	4.010461133	121.0740422	0.000363312	11.77224831
119.88	1650	3	2	42	1	1	10.94897256	4.930779459	40.62019202	116.0120026	113.5162153	118.5077898	57.56082261	174.4631825	1.55158E-05	3.86799745
159.84	2704	5	3	9	2	1	12.6427845	5.427025018	52	198.0456523	192.3294118	203.7618928	139.3686817	256.722623	0.00806561	-38.20565233
85.47	966	2	1	44	1	1	9.244998648	4.404918742	31.08054054	62.77574405	58.82959498	66.72189312	4.2446961	121.306792	0.001342619	22.69425595
133.2	1551	3	2	68	1	1	11.54123044	5.107026072	39.38273734	108.3067546	105.798776	110.8147332	49.85505285	166.7584564	0.000648952	24.89324539
