Intercept,stories 1,stories 2,sqft,bath 1,bath 2,bath 3,bath 4,bath 5,beds 2,beds 3,beds 4,beds 5,beds 6,age,vacant 0,vacant 1,Price,beds,bath,stories,vacant,sqrt_Price,tr2_Price,Predicted_Price,lclm_,uclm_,lcl_,ucl_,r_,cookd_
1,1,0,1706,0,1,0,0,0,0,1,0,0,0,39,0,1,99,3,2,1,1,9.949874371,4.626065009,109.7965252,105.3511057,114.2419447,58.88166009,160.7113902,-10.79652516,0.000104924
1,1,0,1724,0,1,0,0,0,0,1,0,0,0,0,0,1,160.75,3,2,1,1,12.67872233,5.437304569,129.4698258,124.5146399,134.4250118,78.50792241,180.4317292,31.28017418,0.001098423
1,1,0,1040,0,1,0,0,0,0,1,0,0,0,4,0,1,77.7,3,2,1,1,8.814760348,4.267173876,70.69211167,66.01478621,75.36943713,19.75647479,121.6277486,7.007888332,4.90195E-05
1,1,0,1093,0,1,0,0,0,0,1,0,0,0,10,0,1,82.9,3,2,1,1,9.104943712,4.360318132,72.30583752,68.044519,76.56715605,21.40671605,123.204959,10.59416248,9.27161E-05
1,1,0,1000,1,0,0,0,0,0,1,0,0,0,55,0,1,105,3,1,1,1,10.24695077,4.71769398,54.62856942,47.4856667,61.77147215,3.407648011,105.8494908,50.37143058,0.006043643
1,0,1,2296,0,0,1,0,0,0,0,1,0,0,16,0,1,100,4,3,2,1,10,4.641588834,156.1340786,150.1850679,162.0830893,105.0659627,207.2021944,-56.13407856,0.005142282
1,1,0,2137,0,1,0,0,0,0,1,0,0,0,43,0,1,134.5,3,2,1,1,11.59741351,5.123586761,143.7945582,137.2936297,150.2954868,92.65921035,194.9299061,-9.294558229,0.000169269
1,1,0,1080,1,0,0,0,0,1,0,0,0,0,50,0,1,88.9,2,1,1,1,9.428679653,4.46307228,78.04631353,70.99040316,85.1022239,26.837451,129.2551761,10.85368647,0.000273537
1,1,0,1427,0,1,0,0,0,0,1,0,0,0,24,0,1,75,3,2,1,1,8.660254038,4.217163327,93.57239262,90.18489858,96.95988665,42.73897008,144.4058152,-18.57239262,0.000179125
1,1,0,1649,0,1,0,0,0,0,1,0,0,0,44,0,1,102,3,2,1,1,10.09950494,4.672328728,102.7235271,98.03266753,107.4143867,51.78664564,153.6604086,-0.723527118,5.26E-07
1,1,0,1280,0,1,0,0,0,0,1,0,0,0,5,0,1,102,3,2,1,1,10.09950494,4.672328728,90.19573883,86.28828126,94.1031964,39.32502077,141.0664569,11.80426117,9.65645E-05
1,1,0,978,1,0,0,0,0,1,0,0,0,0,66,0,1,77,2,1,1,1,8.774964387,4.254320865,62.10255842,54.56828072,69.63683613,10.82559409,113.3795228,14.89744158,0.000590838
1,0,1,2224,0,0,1,0,0,0,0,1,0,0,12,0,1,114.45,4,3,2,1,10.69813068,4.855179219,152.0073399,146.0753399,157.9393399,100.9412028,203.073477,-37.55733989,0.002288421
1,1,0,1289,0,1,0,0,0,0,1,0,0,0,45,0,1,85,3,2,1,1,9.219544457,4.396829672,72.30298538,67.30236954,77.30360121,21.33664462,123.2693261,12.69701463,0.000184381
1,0,1,2359,0,0,1,0,0,0,0,0,1,0,6,0,1,152,5,3,2,1,12.32882801,5.336803297,131.6860143,119.6083825,143.7636462,79.54744009,183.8245885,20.31398569,0.00303415
1,1,0,1642,0,1,0,0,0,0,1,0,0,0,1,0,1,111,3,2,1,1,10.53565375,4.805895534,122.1808157,117.609802,126.7518293,71.25483118,173.1068002,-11.18081567,0.000119079
1,1,0,1028,1,0,0,0,0,0,1,0,0,0,33,0,1,79.95,3,1,1,1,8.941476388,4.307971512,67.21125277,60.43342622,73.98907931,16.03996527,118.3825403,12.73874723,0.00034663
1,0,1,2134,0,0,1,0,0,0,0,1,0,0,16,0,1,146,4,3,2,1,12.08304597,5.265637428,142.654553,136.7337711,148.5753348,91.5897178,193.7193881,3.345447045,1.80869E-05
1,1,0,1141,0,1,0,0,0,0,1,0,0,0,10,0,1,68,3,2,1,1,8.246211251,4.081655102,76.29977104,72.2277429,80.37179917,25.4161475,127.1833946,-8.299771036,5.18981E-05
1,1,0,1900,0,1,0,0,0,0,0,1,0,0,36,0,1,80,4,2,1,1,8.94427191,4.30886938,116.5388746,109.3490636,123.7286856,65.31139062,167.7663586,-36.53887459,0.003223723
1,0,1,2200,0,0,1,0,0,0,0,1,0,0,10,0,1,203,4,3,2,1,14.24780685,5.877130659,150.9424539,144.9878766,156.8970312,99.87368929,202.0112186,52.05754607,0.004431035
1,0,1,2163,0,0,1,0,0,0,0,1,0,0,16,0,1,127.5,4,3,2,1,11.29158979,5.033113548,145.0675545,139.1603284,150.9747805,94.00428927,196.1308196,-17.56755445,0.000496402
1,1,0,1211,1,0,0,0,0,0,1,0,0,0,47,0,1,77,3,1,1,1,8.774964387,4.254320865,75.91355869,69.01583001,82.81128736,24.72625175,127.1008656,1.086441314,2.61E-06
1,0,1,1943,0,0,1,0,0,0,0,1,0,0,5,0,1,112,4,3,2,1,10.58300524,4.820284528,131.8884703,125.6022092,138.1747313,80.77996989,182.9969706,-19.88847025,0.000723127
1,1,0,1326,0,1,0,0,0,0,1,0,0,0,33,0,1,89,3,2,1,1,9.433981132,4.464745096,80.97412725,77.03470265,84.91355186,30.10094378,131.8473107,8.025872746,4.53823E-05
1,1,0,1146,0,1,0,0,0,0,1,0,0,0,13,0,1,70,3,2,1,1,8.366600265,4.1212853,75.31768458,71.32525913,79.31011002,24.44036948,126.1949997,-5.317684577,2.04691E-05
1,1,0,1427,0,1,0,0,0,0,1,0,0,0,0,0,1,56,3,2,1,1,7.483314774,3.825862366,104.7573622,100.5610076,108.9537168,53.86363841,155.651086,-48.75736221,0.001903583
1,1,0,1000,1,0,0,0,0,0,1,0,0,0,20,0,1,57,3,1,1,1,7.549834435,3.848501131,70.93998341,63.8025009,78.07746593,19.71981758,122.1601492,-13.93998341,0.000462135
1,1,0,1525,0,1,0,0,0,0,1,0,0,0,5,0,1,75.3,3,2,1,1,8.67755726,4.22277873,110.5814411,106.6214864,114.5413959,59.70666376,161.4562185,-35.28144113,0.000886268
1,1,0,1605,0,1,0,0,0,0,1,0,0,0,17,0,1,100.16,3,2,1,1,10.0079968,4.644063029,111.6455122,108.0406707,115.2503537,60.79714336,162.493881,-11.48551219,7.76699E-05
1,1,0,1552,0,1,0,0,0,0,1,0,0,0,29,0,1,83.9,3,2,1,1,9.159694318,4.377780545,101.6430591,98.03867685,105.2474414,50.79472286,152.4913954,-17.74305914,0.000185309
1,1,0,1666,0,1,0,0,0,0,0,1,0,0,20,0,1,110,4,2,1,1,10.48808848,4.791419857,104.5250951,97.72595806,111.3242322,53.3509806,155.6992096,5.474904891,6.44454E-05
1,1,0,1360,0,1,0,0,0,0,1,0,0,0,42,0,1,87,3,2,1,1,9.327379053,4.431047622,79.60879989,75.04529788,84.17230191,28.68348908,130.5341107,7.391200106,5.18642E-05
1,1,0,1503,0,1,0,0,0,0,1,0,0,0,13,0,1,105.9,3,2,1,1,10.29077257,4.731134777,105.0225651,101.5216434,108.5234867,54.18145786,155.8636723,0.877434923,4.27E-07
1,1,0,1655,0,1,0,0,0,0,1,0,0,0,16,0,1,105,3,2,1,1,10.24695077,4.71769398,116.2719,112.4856958,120.0581042,65.41035192,167.1334481,-11.2719,8.26108E-05
1,0,1,1475,0,0,1,0,0,0,1,0,0,0,4,0,1,70,3,3,2,1,8.366600265,4.1212853,104.2115786,95.58797507,112.8351822,52.76327186,155.6598854,-34.21157863,0.004139842
1,1,0,1465,0,1,0,0,0,0,1,0,0,0,10,0,1,85,3,2,1,1,9.219544457,4.396829672,103.2588223,99.6785124,106.8391321,52.41218667,154.1054578,-18.25882225,0.000193601
1,1,0,1367,0,1,0,0,0,0,1,0,0,0,16,0,1,112,3,2,1,1,10.58300524,4.820284528,92.30829893,88.91653114,95.70006671,41.47459141,143.1420064,19.69170108,0.00020188
1,1,0,960,0,1,0,0,0,0,1,0,0,0,17,0,1,63.575,3,2,1,1,7.973393255,3.991126162,57.97703062,53.10457001,62.84949123,7.023104338,108.9309569,5.597969383,3.39932E-05
1,1,0,1067,0,1,0,0,0,0,1,0,0,0,10,0,1,78,3,2,1,1,8.831760866,4.272658682,70.14245687,65.76945154,74.5154622,19.23386323,121.0510505,7.857543129,5.37521E-05
1,0,1,1978,0,0,1,0,0,0,0,1,0,0,17,0,1,128,4,3,2,1,11.3137085,5.0396842,129.2082286,123.0707414,135.3457159,78.11781388,180.2986434,-1.20822864,2.54E-06
1,1,0,1689,0,1,0,0,0,0,1,0,0,0,28,0,1,130,3,2,1,1,11.40175425,5.065797019,113.5084514,109.6159248,117.4009781,62.63887807,164.3780248,16.49154856,0.000187024
1,1,0,1446,0,1,0,0,0,0,1,0,0,0,40,0,1,87.5,3,2,1,1,9.354143467,4.439520009,87.69667824,83.42218158,91.9711749,36.79645179,138.5969047,-0.196678237,3.22E-08
1,1,0,998,1,0,0,0,0,1,0,0,0,0,45,0,1,72.5,2,1,1,1,8.514693183,4.169775458,73.55354578,66.54489954,80.56219202,22.35117422,124.7559173,-1.053545779,2.54E-06
1,1,0,2108,0,0,1,0,0,0,0,1,0,0,16,0,1,105,4,3,1,1,10.24695077,4.71769398,143.0193259,133.5682854,152.4703664,91.4258777,194.6127741,-38.01932591,0.006215035
1,1,0,1271,0,1,0,0,0,0,1,0,0,0,2,0,1,62,3,2,1,1,7.874007874,3.95789161,90.8449975,86.74023479,94.94976021,39.95874387,141.7312511,-28.8449975,0.000637097
1,0,1,2144,0,0,1,0,0,0,1,0,0,0,16,0,1,157,3,3,2,1,12.52996409,5.394690712,154.2845422,146.2457017,162.3233826,102.9310156,205.6380687,2.715457841,2.24881E-05
1,0,1,1763,0,0,1,0,0,0,1,0,0,0,0,0,1,151,3,3,2,1,12.28820573,5.325074022,130.0393413,121.8559057,138.2227769,78.66298147,181.4157011,20.9606587,0.001391146
1,1,0,1668,0,1,0,0,0,0,1,0,0,0,19,0,1,126.5,3,2,1,1,11.24722188,5.019920529,115.9554691,112.1859084,119.7250298,65.0951573,166.815781,10.54453087,0.000071652
1,0,1,1979,0,0,1,0,0,0,0,1,0,0,18,0,1,124,4,3,2,1,11.13552873,4.986630952,128.8253952,122.6788874,134.971903,77.73389601,179.9168944,-4.825395188,0.00004064
1,0,1,2510,0,0,1,0,0,0,0,1,0,0,5,0,1,140,4,3,2,1,11.83215957,5.192494102,179.0668099,172.4452691,185.6883507,127.9159884,230.2176313,-39.06680987,0.003106321
1,1,0,796,1,0,0,0,0,1,0,0,0,0,0,0,1,52,2,1,1,1,7.211102551,3.732511157,77.71756024,68.60421612,86.83090435,26.1849029,129.2502176,-25.71756024,0.002630877
1,1,0,2034,0,1,0,0,0,0,0,0,1,0,19,0,1,121.5,5,2,1,1,11.02270384,4.952890873,101.2607865,87.72815777,114.7934152,48.76608415,153.7554888,20.23921354,0.0039001
1,1,0,1425,0,1,0,0,0,0,1,0,0,0,15,0,1,91.3,3,2,1,1,9.555103349,4.502878816,97.60034232,94.2170939,100.9835907,46.76720253,148.4334821,-6.300342319,2.05613E-05
1,1,0,1300,0,1,0,0,0,0,1,0,0,0,50,0,1,68.5,3,2,1,1,8.276472679,4.091634739,70.88805981,65.42835631,76.3477633,19.87462929,121.9014903,-2.388059806,7.80E-06
1,1,0,803,1,0,0,0,0,1,0,0,0,0,23,0,1,52.4,2,1,1,1,7.238784428,3.742057263,67.58107968,59.96342135,75.19873801,16.29179767,118.8703617,-15.18107968,0.000627836
1,0,1,1999,0,0,1,0,0,0,0,1,0,0,18,0,1,146,4,3,2,1,12.08304597,5.265637428,130.4895342,124.3830552,136.5960131,79.40283514,181.5762332,15.51046585,0.000414281
1,1,0,1694,0,1,0,0,0,0,1,0,0,0,44,0,1,101.95,3,2,1,1,10.09702927,4.671565151,106.4678398,101.6944975,111.2411821,55.52329614,157.4123834,-4.517839786,2.12332E-05
1,1,0,1120,0,1,0,0,0,0,1,0,0,0,17,0,1,74.5,3,2,1,1,8.631338251,4.20777095,71.29014233,67.21061674,75.36966791,20.40591825,122.1743664,3.209857674,7.79E-06
1,1,0,1674,0,1,0,0,0,0,1,0,0,0,17,0,1,109.95,3,2,1,1,10.48570455,4.790693774,117.3867916,113.5580208,121.2155625,66.5220571,168.2515261,-7.436791616,0.000036782
1,1,0,2204,0,1,0,0,0,0,1,0,0,0,21,0,1,143.75,3,2,1,1,11.98957881,5.238447766,159.6223126,152.9647986,166.2798265,108.4668219,210.7778032,-15.87231255,0.000518538
1,1,0,1338,0,1,0,0,0,0,0,1,0,0,13,0,1,95,4,2,1,1,9.746794345,4.562902635,80.49549891,73.17963384,87.81136397,29.25017119,131.7408266,14.5045011,0.00052672
1,1,0,1477,0,1,0,0,0,0,1,0,0,0,31,0,1,88.5,3,2,1,1,9.407443861,4.456368444,94.47045723,90.82452197,98.11639248,43.61915857,145.3217559,-5.970457228,2.14741E-05
1,0,1,1800,0,0,1,0,0,0,0,1,0,0,7,0,1,122,4,3,2,1,11.04536102,4.959675664,119.0577959,112.4364244,125.6791673,67.90699635,170.2085954,2.942204138,1.76179E-05
1,1,0,954,1,0,0,0,0,0,1,0,0,0,18,0,1,66.95,3,1,1,1,8.182297966,4.060537514,68.0445446,60.81199731,75.27709189,16.8110451,119.2780441,-1.094544597,2.93E-06
1,1,0,1634,0,1,0,0,0,0,1,0,0,0,40,0,1,108,3,2,1,1,10.39230485,4.762203156,103.3395845,98.98081516,107.6983538,52.43221174,154.2469573,4.660415505,1.87844E-05
1,0,1,2678,0,0,1,0,0,0,0,0,1,0,7,0,1,144,5,3,2,1,12,5.241482788,157.7629904,145.7234009,169.8025798,105.6332154,209.8927654,-13.76299038,0.001382942
1,1,0,957,1,0,0,0,0,1,0,0,0,0,42,0,1,77,2,1,1,1,8.774964387,4.254320865,71.5401821,64.51707152,78.56329268,20.33582864,122.7445356,5.459817897,6.85507E-05
1,1,0,1536,0,1,0,0,0,0,1,0,0,0,66,0,1,120,3,2,1,1,10.95445115,4.932424149,83.06825318,76.20226688,89.93423948,31.88521401,134.2512924,36.93174682,0.002992616
1,0,1,2534,0,0,1,0,0,0,0,0,1,0,2,0,1,144.5,5,3,2,1,12.02081528,5.247542312,148.1113918,136.1008034,160.1219803,95.98830706,200.2344766,-3.611391843,9.47072E-05
1,0,1,2863,0,0,0,1,0,0,0,1,0,0,3,0,1,292.45,4,4,2,1,17.10116955,6.637693712,268.5431349,250.4590624,286.6272074,214.6952435,322.3910263,23.90686509,0.01100306
1,1,0,1329,0,1,0,0,0,0,0,1,0,0,47,0,1,92.5,4,2,1,1,9.617692031,4.522520848,63.90126278,55.49262122,72.30990434,12.4885505,115.3139751,28.59873722,0.002742416
1,1,0,1111,1,0,0,0,0,0,1,0,0,0,46,0,1,57,3,1,1,1,7.549834435,3.848501131,68.05890427,61.23742463,74.88038391,16.88181647,119.2359921,-11.05890427,0.000264739
1,0,1,1562,0,1,0,0,0,0,0,1,0,0,5,0,1,109,4,2,2,1,10.44030651,4.776856181,100.3340249,90.12564275,110.542407,48.59648729,152.0715625,8.66597511,0.000381283
1,1,0,1440,0,1,0,0,0,0,1,0,0,0,0,0,1,115.999,3,2,1,1,10.77028319,4.876984947,105.8390525,101.6316229,110.0464822,54.94441436,156.7336907,10.15994746,8.30989E-05
1,1,0,1655,0,1,0,0,0,0,1,0,0,0,18,0,1,103,3,2,1,1,10.14889157,4.687548148,115.3398192,111.5991173,119.0805211,64.48163814,166.1980003,-12.3398192,9.66145E-05
1,1,0,1029,1,0,0,0,0,0,1,0,0,0,43,0,1,88.5,3,1,1,1,9.407443861,4.456368444,62.63405572,55.85029017,69.41782127,11.46198124,113.8061302,25.86594428,0.001431719
1,1,0,1980,0,1,0,0,0,0,0,1,0,0,17,0,1,126,4,2,1,1,11.22497216,5.013297935,132.050198,124.9054628,139.1949333,80.82902104,183.271375,-6.050198036,8.72371E-05
1,1,0,1536,0,1,0,0,0,0,1,0,0,0,16,0,1,88.5,3,2,1,1,9.407443861,4.456368444,106.3702732,102.9037616,109.8367847,55.53152384,157.2090225,-17.87027317,0.000173738
1,1,0,1229,0,1,0,0,0,1,0,0,0,0,4,0,1,85,2,2,1,1,9.219544457,4.396829672,100.8492111,92.24985823,109.448564,49.40496363,152.2934586,-15.84921113,0.000883205
1,1,0,1057,1,0,0,0,0,0,1,0,0,0,35,0,1,96.5,3,1,1,1,9.823441352,4.586792613,68.69217346,61.93589513,75.44845179,17.52373566,119.8606113,27.80782654,0.001640895
1,1,0,950,1,0,0,0,0,1,0,0,0,0,10,0,1,66.5,2,1,1,1,8.154753215,4.05141951,85.87102626,77.5084858,94.23356672,34.46583378,137.2762187,-19.37102626,0.001243659
1,1,0,1150,0,1,0,0,0,0,1,0,0,0,31,0,1,73.5,3,2,1,1,8.5732141,4.188859364,67.26178517,62.86272717,71.66084318,16.35094701,118.1726233,6.238214826,0.000034291
1,1,0,1877,0,1,0,0,0,0,1,0,0,0,33,0,1,135,3,2,1,1,11.61895004,5.12992784,126.8211557,122.023956,131.6183555,75.87437115,177.7679403,8.1788443,7.02984E-05
1,0,1,1630,0,0,1,0,0,0,0,1,0,0,2,0,1,106.5,4,3,2,1,10.31988372,4.740053054,107.2428167,99.9286297,114.5570036,55.9977285,158.4879048,-0.74281667,1.38E-06
1,1,0,1026,1,0,0,0,0,1,0,0,0,0,48,0,1,70.552,2,1,1,1,8.399523796,4.132090041,74.48521913,67.46503463,81.50540362,23.28126693,125.6891713,-3.933219128,3.55448E-05
1,0,1,1920,0,0,1,0,0,0,1,0,0,0,0,0,1,156,3,3,2,1,12.489996,5.383212612,143.1028322,134.9614555,151.2442089,91.73315487,194.4725095,12.89716784,0.000521
1,0,1,960,0,1,0,0,0,1,0,0,0,0,36,0,1,67,2,2,2,1,8.185352772,4.0615481,61.02509567,49.57610961,72.47408173,9.028547588,113.0216438,5.974904327,0.000233024
1,1,0,1485,0,1,0,0,0,0,1,0,0,0,20,0,1,102,3,2,1,1,10.09950494,4.672328728,100.2625572,96.91084347,103.614271,49.43150651,151.0936079,1.737442789,1.53E-06
1,1,0,1389,0,1,0,0,0,0,1,0,0,0,21,0,1,76,3,2,1,1,8.717797887,4.235823584,91.80864979,88.44673643,95.17056314,40.97692552,142.6403741,-15.80864979,0.000127811
1,1,0,751,1,0,0,0,0,1,0,0,0,0,0,0,1,74,2,1,1,1,8.602325267,4.198336454,73.97324757,64.84074801,83.10574713,22.43719922,125.5092959,0.026752432,2.86E-09
1,1,0,1154,0,1,0,0,0,0,1,0,0,0,16,0,1,68,3,2,1,1,8.246211251,4.081655102,74.58521896,70.64747764,78.52296029,23.71216581,125.4582721,-6.585218964,3.05258E-05
1,0,1,2226,0,0,1,0,0,0,0,1,0,0,16,0,1,124,4,3,2,1,11.13552873,4.986630952,150.3095922,144.4038256,156.2153588,99.24649583,201.3726886,-26.30959219,0.001112804
1,1,0,2100,0,1,0,0,0,0,1,0,0,0,57,0,1,99.5,3,2,1,1,9.974968672,4.633839923,134.1913356,127.0606896,141.3219815,82.97212195,185.4105492,-34.69133555,0.002856408
1,1,0,1224,0,1,0,0,0,0,1,0,0,0,35,0,1,89,3,2,1,1,9.433981132,4.464745096,71.55493774,67.1846158,75.92525969,20.64657453,122.463301,17.44506226,0.000264622
1,1,0,1440,0,1,0,0,0,0,1,0,0,0,0,0,1,149.111,3,2,1,1,12.21110151,5.302775335,105.8390525,101.6316229,110.0464822,54.94441436,156.7336907,43.27194746,0.001507389
1,0,1,2436,0,0,0,1,0,0,0,1,0,0,22,0,1,142.5,4,4,2,1,11.93733639,5.223219634,224.1590004,205.9376666,242.3803343,170.2648566,278.0531443,-81.65900044,0.130910332
1,1,0,1723,0,1,0,0,0,0,1,0,0,0,4,0,1,150.5,3,2,1,1,12.26784415,5.319189957,127.5224573,122.8690628,132.1758517,76.58901236,178.4559022,22.97754273,0.000521519
1,1,0,1849,0,1,0,0,0,0,0,1,0,0,16,0,1,105,4,2,1,1,10.24695077,4.71769398,121.6161282,114.6966733,128.5355831,70.42588905,172.8063674,-16.61612822,0.000615606
1,0,1,2120,0,0,1,0,0,0,0,1,0,0,7,0,1,168,4,3,2,1,12.9614814,5.517848353,145.6840193,139.6594883,151.7085502,94.60705085,196.7609877,22.31598072,0.000834068
1,1,0,1176,1,0,0,0,0,0,1,0,0,0,42,0,1,77,3,1,1,1,8.774964387,4.254320865,75.3315175,68.52719415,82.13584084,24.15671367,126.5063213,1.668482502,5.99E-06
1,1,0,1086,0,1,0,0,0,1,0,0,0,0,12,0,1,73,2,2,1,1,8.544003745,4.179339196,85.22229434,76.7427323,93.70185638,33.7979353,136.6466534,-12.22229434,0.000509866
1,1,0,1551,0,1,0,0,0,1,0,0,0,0,0,0,1,158.5,2,2,1,1,12.58967831,5.411816829,129.50601,120.4933183,138.5187018,77.99105742,181.0209627,28.99398996,0.003265684
1,1,0,1642,1,0,0,0,0,0,1,0,0,0,71,0,1,89,3,1,1,1,9.433981132,4.464745096,100.5907838,91.87907369,109.3024938,49.12763555,152.053932,-11.59078376,0.000485538
1,1,0,1120,0,1,0,0,0,0,1,0,0,0,1,0,1,76,3,2,1,1,8.717797887,4.235823584,78.74678872,74.22025358,83.27332387,27.82477726,129.6688002,-2.746788722,7.05E-06
1,1,0,1932,0,1,0,0,0,0,1,0,0,0,20,0,1,62,3,2,1,1,7.874007874,3.95789161,137.4560631,132.4537458,142.4583803,86.48955533,188.4225708,-75.45606305,0.006516313
1,0,1,2117,0,0,1,0,0,0,0,1,0,0,16,0,1,124.7,4,3,2,1,11.16691542,4.995996796,141.2400348,135.3075548,147.1725148,90.17384201,192.3062277,-16.54003484,0.000443906
1,1,0,1124,1,0,0,0,0,1,0,0,0,0,48,0,1,85.5,2,1,1,1,9.246621005,4.405434058,82.63950005,75.56279665,89.71620345,31.42776837,133.8512317,2.86049995,1.91162E-05
1,1,0,1457,0,1,0,0,0,0,1,0,0,0,20,0,1,90,3,2,1,1,9.486832981,4.481404747,97.93276266,94.59660383,101.2689215,47.10273525,148.7627901,-7.932762662,3.16876E-05
1,1,0,1387,0,1,0,0,0,0,1,0,0,0,18,0,1,102.5,3,2,1,1,10.12422837,4.679950812,93.04035709,89.68489076,96.39582342,42.20905881,143.8716554,9.459642911,4.55875E-05
1,1,0,2640,0,1,0,0,0,0,0,1,0,0,0,0,1,285,4,2,1,1,16.88194302,6.580844365,194.8894706,184.3776167,205.4013246,143.0912003,246.6877409,90.11052937,0.043936375
1,1,0,1760,0,1,0,0,0,0,1,0,0,0,7,0,1,115,3,2,1,1,10.7238053,4.862944131,129.2029932,124.5836483,133.822338,78.27264781,180.1333385,-14.20299316,0.000196307
1,1,0,1694,0,1,0,0,0,0,1,0,0,0,11,0,1,113,3,2,1,1,10.63014581,4.834588127,121.847173,117.7262051,125.9681408,70.9596096,172.7347364,-8.847172978,6.04145E-05
1,1,0,980,1,0,0,0,0,1,0,0,0,0,55,0,1,56.5,2,1,1,1,7.516648189,3.837215139,67.39541671,60.26379758,74.52703584,16.17606761,118.6147658,-10.89541671,0.000281831
1,1,0,1183,0,1,0,0,0,0,1,0,0,0,38,0,1,90,3,2,1,1,9.486832981,4.481404747,66.74533167,62.00306454,71.48759879,15.80369027,117.6869731,23.25466833,0.000555137
1,1,0,1410,0,1,0,0,0,0,1,0,0,0,17,0,1,66,3,2,1,1,8.124038405,4.041240021,95.4201573,92.0688576,98.771457,44.58913389,146.2511807,-29.4201573,0.000439843
1,0,1,2703,0,0,1,0,0,0,0,0,1,0,16,0,1,145,5,3,2,1,12.04159458,5.253587873,155.6488005,143.5482457,167.7493553,103.5049115,207.7926895,-10.64880049,0.000837324
1,1,0,1496,0,1,0,0,0,0,1,0,0,0,30,0,1,98,3,2,1,1,9.899494937,4.610436292,96.51742964,92.91735895,100.1175003,45.66939881,147.3654605,1.482570356,1.29E-06
1,1,0,1148,0,1,0,0,0,0,1,0,0,0,15,0,1,99.5,3,2,1,1,9.974968672,4.633839923,74.55201767,70.58708893,78.51694642,23.6768529,125.4271825,24.94798233,0.00044427
1,1,0,1816,0,1,0,0,0,0,0,1,0,0,16,0,1,105,4,2,1,1,10.24695077,4.71769398,118.8702989,111.9903363,125.7502616,67.68538302,170.0552149,-13.87029893,0.000423892
1,1,0,1700,0,1,0,0,0,0,1,0,0,0,44,0,1,87.5,3,2,1,1,9.354143467,4.439520009,106.9670815,102.1810226,111.7531404,56.02134475,157.9128182,-19.46708148,0.000396376
1,1,0,1258,0,1,0,0,0,0,1,0,0,0,5,0,1,74.5,3,2,1,1,8.631338251,4.20777095,88.36518597,84.41972372,92.31064822,37.49153461,139.2388373,-13.86518597,0.000135863
1,1,0,1154,0,1,0,0,0,0,1,0,0,0,16,0,1,75.5,3,2,1,1,8.689073599,4.226514052,74.58521896,70.64747764,78.52296029,23.71216581,125.4582721,0.914781037,5.89E-07
1,1,0,1288,1,0,0,0,0,1,0,0,0,0,66,0,1,95,2,1,1,1,9.746794345,4.562902635,87.89671236,80.20362622,95.58979849,36.59617332,139.1972514,7.103287645,0.000140319
1,1,0,852,1,0,0,0,0,1,0,0,0,0,47,0,1,76.4,2,1,1,1,8.740709353,4.243241854,60.47325055,53.37144205,67.57505904,9.258043674,111.6884574,15.92674946,0.000596996
1,1,0,2243,0,1,0,0,0,0,0,1,0,0,15,0,1,159.45,4,2,1,1,12.62735127,5.422607552,154.8657062,146.8436196,162.8877928,103.5147997,206.2166128,4.584293794,6.38124E-05
1,0,1,1677,0,1,0,0,0,0,1,0,0,0,32,0,1,106.8,3,2,2,1,10.33440855,4.744499635,108.1176529,99.32338965,116.9119161,56.64046572,159.59484,-1.31765286,6.40E-06
1,0,1,2117,0,0,1,0,0,0,0,1,0,0,4,0,1,197.5,4,3,2,1,14.05346932,5.823566423,146.8325196,140.7247709,152.9402684,95.74566882,197.9193705,50.66748037,0.004422722
1,1,0,1524,0,1,0,0,0,0,0,1,0,0,12,0,1,93,4,2,1,1,9.643650761,4.530654896,96.43803167,89.47660516,103.3994582,45.24210224,147.6339611,-3.438031666,0.000026688
1,0,1,2348,0,0,1,0,0,0,0,1,0,0,0,0,1,149.99,4,3,2,1,12.24704046,5.31317477,167.9174863,161.4770282,174.3579444,116.7897909,219.0451816,-17.92748626,0.000617693
1,1,0,1705,0,1,0,0,0,0,1,0,0,0,23,0,1,145.5,3,2,1,1,12.06233808,5.259619552,117.1699646,113.2890041,121.0509252,66.30127497,168.0386543,28.33003539,0.000548598
1,1,0,1623,0,1,0,0,0,0,1,0,0,0,19,0,1,106,3,2,1,1,10.29563014,4.732623491,112.2111565,108.587911,115.8344019,61.36147958,163.0608333,-6.211156459,2.29491E-05
1,0,1,1724,0,0,1,0,0,0,1,0,0,0,0,0,1,144.95,3,3,2,1,12.03951826,5.252983942,126.7942703,118.5738192,135.0147214,75.41200152,178.1765391,18.15572968,0.001053709
1,1,0,1385,0,1,0,0,0,1,0,0,0,0,6,0,1,90,2,2,1,1,9.486832981,4.481404747,112.8974143,104.3696711,121.4251574,61.46508847,164.32974,-22.89741425,0.001811047
1,1,0,1171,0,1,0,0,0,0,1,0,0,0,37,0,1,82,3,2,1,1,9.055385138,4.344481486,66.21288869,61.50033039,70.92544698,15.27400436,117.151773,15.78711131,0.000252599
1,1,0,1797,0,1,0,0,0,0,1,0,0,0,16,0,1,116,3,2,1,1,10.77032961,4.876998961,128.0872866,123.7033181,132.4712552,77.1777501,178.9968232,-12.08728664,0.000127846
1,1,0,1118,0,1,0,0,0,0,1,0,0,0,16,0,1,69,3,2,1,1,8.306623863,4.10156593,71.58976883,67.50391573,75.67562193,20.70503707,122.4745006,-2.589768829,5.09E-06
